user,item,rating,timestamp
387,348,2.5,1257536178
387,500,2.5,1095040501
387,588,2.5,1094938228
425,434,2.5,1085477454
425,586,2.5,1085477576
474,11,2.5,1053021437
480,168,2.5,1179178937
480,380,2.5,1179177630
539,374,2.5,1332474510
545,44,2.5,1240358381
552,161,2.5,1111473069
552,497,2.5,1111472961
580,231,2.5,1167673475
583,593,2.5,1481474404
593,231,2.5,1181008058
599,376,2.5,1498518055
599,553,2.5,1519125493
606,382,2.5,1171405213
608,160,2.5,1117504410
588,21,3.0,839316350
588,150,3.0,839316050
588,364,3.0,839316278
589,161,3.0,856045612
590,163,3.0,1266472591
590,329,3.0,1258420604
592,204,3.0,837350260
593,150,3.0,1181008132
597,349,3.0,941729483
599,1,3.0,1498524204
599,145,3.0,1498524108
599,364,3.0,1498521329
600,39,3.0,1237858693
600,344,3.0,1237709122
600,589,3.0,1237859381
602,170,3.0,840876475
602,315,3.0,840875825
602,454,3.0,840875647
604,153,3.0,832079796
604,292,3.0,832079869
604,420,3.0,832080050
605,594,3.0,1277175753
606,225,3.0,1174348180
606,266,3.0,1171814965
606,367,3.0,1171754864
607,11,3.0,964744602
607,25,3.0,963078417
607,34,3.0,963079238
607,260,3.0,963078880
607,337,3.0,964744628
608,193,3.0,1117504783
608,457,3.0,1117162610
609,161,3.0,847220937
609,329,3.0,847220907
610,356,3.0,1493844769
390,590,3.5,1250341433
401,1,3.5,1510450550
405,253,3.5,1295913679
419,480,3.5,1322379808
424,318,3.5,1457842711
425,480,3.5,1085477172
434,10,3.5,1270606683
434,34,3.5,1270604933
438,223,3.5,1105829426
454,111,3.5,1284801892
480,50,3.5,1179160287
480,246,3.5,1179162223
480,377,3.5,1179177648
483,160,3.5,1178293850
489,22,3.5,1333022826
490,1,3.5,1328229305
503,441,3.5,1335214376
522,480,3.5,1253344659
525,377,3.5,1476476736
560,163,3.5,1469654276
570,34,3.5,1181477210
570,47,3.5,1181477162
570,110,3.5,1181476971
570,508,3.5,1181477862
590,10,3.5,1258420600
599,111,3.5,1498500979
599,231,3.5,1498501223
599,594,3.5,1498501494
599,610,3.5,1498797422
606,36,3.5,1171820699
606,110,3.5,1172969333
606,515,3.5,1171821929
608,188,3.5,1117503407
608,553,3.5,1117162295
610,367,3.5,1479544707
534,44,4.0,1459788735
534,158,4.0,1465036614
534,519,4.0,1459787997
534,592,4.0,1459787996
555,231,4.0,978746933
555,296,4.0,978840045
555,597,4.0,978746552
559,364,4.0,845475917
559,588,4.0,845475828
560,367,4.0,1469648910
562,110,4.0,1368893870
565,34,4.0,846533367
565,318,4.0,846533292
566,296,4.0,849005100
569,185,4.0,849190739
574,150,4.0,834634383
577,380,4.0,945965845
584,208,4.0,834987643
591,223,4.0,970524802
592,158,4.0,837350308
592,533,4.0,837350770
592,587,4.0,837350221
594,317,4.0,1109037119
596,39,4.0,1535827547
597,125,4.0,940361937
597,292,4.0,941729576
597,377,4.0,941729132
599,47,4.0,1498499364
602,204,4.0,840875901
604,14,4.0,832081027
604,328,4.0,832080561
604,454,4.0,832081027
607,553,4.0,964744346
607,589,4.0,963078960
608,110,4.0,1117162428
318,296,4.5,1267471863
332,318,4.5,1352671754
338,296,4.5,1530148321
343,296,4.5,1202061332
352,541,4.5,1493932047
356,337,4.5,1232430496
370,50,4.5,1159161956
376,292,4.5,1364994265
396,318,4.5,1111688621
399,593,4.5,1167220350
400,541,4.5,1498870376
418,111,4.5,1461866063
428,253,4.5,1111489812
432,480,4.5,1316391434
434,356,4.5,1270604589
464,527,4.5,1287399704
480,589,4.5,1179177674
482,329,4.5,1105396889
484,160,4.5,1342296643
489,110,4.5,1332772116
495,104,4.5,1458635979
511,356,4.5,1450094222
513,296,4.5,1159980578
522,180,4.5,1371443469
525,50,4.5,1476476363
534,165,4.5,1459787998
534,480,4.5,1459787998
534,500,4.5,1459787996
550,318,4.5,1488629928
557,150,4.5,1452874576
561,592,4.5,1491091082
562,527,4.5,1368892205
585,111,4.5,1307581719
586,161,4.5,1529901379
600,296,4.5,1237712505
536,261,5.0,832839938
536,349,5.0,832839804
536,527,5.0,832840391
540,260,5.0,1179108620
540,296,5.0,1179108599
543,165,5.0,1377022834
544,62,5.0,850688537
546,589,5.0,973588403
552,541,5.0,1111473071
555,589,5.0,978841345
568,356,5.0,1253767272
573,47,5.0,1186589586
573,296,5.0,1186589250
574,47,5.0,834634527
579,597,5.0,958882246
581,527,5.0,1447007076
583,39,5.0,1481474136
584,47,5.0,834987730
584,161,5.0,834987172
584,292,5.0,834987172
587,590,5.0,953141749
589,376,5.0,856038969
589,590,5.0,856043304
592,553,5.0,837350197
597,104,5.0,941558713
597,589,5.0,940421094
601,527,5.0,1441639169
602,110,5.0,840875647
602,296,5.0,840875508
602,337,5.0,840875851
603,175,5.0,963180153
604,327,5.0,832080980
604,593,5.0,832080562
606,527,5.0,1171231423
606,541,5.0,1171325962
